Iteration,Algorithm,Fitness,Truck Distance,Drone Distance,Execution Time,Solution,Truck Route,Drone Route,,,,,AVG
30,ALNS,882.3843873,130.6412074,10.21332245,0.002009153,"[0, 31, 37, 33, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 22, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 40, 38, 18, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 31, 37, 33, 26, 10, 47, 29, 35, 23, 34, 5, 16, 9, 3, 22, 13, 11, 17, 36, 41, 43, 12, 45, 48, 20, 25, 46, 2, 39, 21, 40, 18, 7, 32, 44, 1, 8, 14, 49, 27, 0]","[42, 6, 24, 19, 30, 38, 4, 15, 28]",,,,,
31,ALNS,882.3843873,130.6412074,10.21332245,0.004739523,"[0, 31, 37, 33, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 22, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 40, 38, 18, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 31, 37, 33, 26, 10, 47, 29, 35, 23, 34, 5, 16, 9, 3, 22, 13, 11, 17, 36, 41, 43, 12, 45, 48, 20, 25, 46, 2, 39, 21, 40, 18, 7, 32, 44, 1, 8, 14, 49, 27, 0]","[42, 6, 24, 19, 30, 38, 4, 15, 28]",,,,,
32,ALNS,878.3695718,130.0456883,10.2186622,0,"[0, 31, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 22, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 40, 38, 18, 33, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 37, 26, 47, 29, 35, 23, 34, 5, 16, 3, 6, 22, 11, 17, 36, 41, 43, 12, 45, 48, 20, 25, 46, 2, 39, 21, 40, 38, 33, 7, 4, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[31, 10, 42, 9, 13, 24, 19, 30, 18, 32]",,,,,
33,ALNS,837.542458,123.8200598,18.22073921,0.003978491,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 22, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 10, 47, 35, 23, 42, 34, 5, 9, 6, 22, 13, 17, 36, 41, 19, 12, 30, 20, 25, 46, 2, 39, 21, 40, 38, 18, 31, 7, 32, 15, 44, 28, 8, 14, 27, 0]","[37, 29, 16, 3, 11, 24, 43, 45, 48, 33, 4, 1, 49]",,,,,
34,ALNS,837.542458,123.8200598,18.22073921,0,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 22, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 10, 47, 35, 23, 42, 34, 5, 9, 6, 22, 13, 17, 36, 41, 19, 12, 30, 20, 25, 46, 2, 39, 21, 40, 38, 18, 31, 7, 32, 15, 44, 28, 8, 14, 27, 0]","[37, 29, 16, 3, 11, 24, 43, 45, 48, 33, 4, 1, 49]",,,,,
35,ALNS,837.542458,123.8200598,18.22073921,0.006603003,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 22, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 10, 47, 35, 23, 42, 34, 5, 9, 6, 22, 13, 17, 36, 41, 19, 12, 30, 20, 25, 46, 2, 39, 21, 40, 38, 18, 31, 7, 32, 15, 44, 28, 8, 14, 27, 0]","[37, 29, 16, 3, 11, 24, 43, 45, 48, 33, 4, 1, 49]",,,,,
36,ALNS,837.542458,123.8200598,18.22073921,0,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 22, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 10, 47, 35, 23, 42, 34, 5, 9, 6, 22, 13, 17, 36, 41, 19, 12, 30, 20, 25, 46, 2, 39, 21, 40, 38, 18, 31, 7, 32, 15, 44, 28, 8, 14, 27, 0]","[37, 29, 16, 3, 11, 24, 43, 45, 48, 33, 4, 1, 49]",,,,,
37,ALNS,837.542458,123.8200598,18.22073921,0.00494957,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 22, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 10, 47, 35, 23, 42, 34, 5, 9, 6, 22, 13, 17, 36, 41, 19, 12, 30, 20, 25, 46, 2, 39, 21, 40, 38, 18, 31, 7, 32, 15, 44, 28, 8, 14, 27, 0]","[37, 29, 16, 3, 11, 24, 43, 45, 48, 33, 4, 1, 49]",,,,,
38,ALNS,837.542458,123.8200598,18.22073921,0.001312494,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 22, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 10, 47, 35, 23, 42, 34, 5, 9, 6, 22, 13, 17, 36, 41, 19, 12, 30, 20, 25, 46, 2, 39, 21, 40, 38, 18, 31, 7, 32, 15, 44, 28, 8, 14, 27, 0]","[37, 29, 16, 3, 11, 24, 43, 45, 48, 33, 4, 1, 49]",,,,,
39,ALNS,825.3273565,121.9684743,20.09670258,0,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 47, 35, 42, 34, 5, 16, 9, 6, 13, 17, 24, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 33, 7, 32, 15, 1, 28, 8, 49, 27, 0]","[37, 10, 29, 23, 3, 11, 43, 45, 40, 18, 31, 4, 44, 14]",,,,,
40,ALNS,825.3273565,121.9684743,20.09670258,0,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 47, 35, 42, 34, 5, 16, 9, 6, 13, 17, 24, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 33, 7, 32, 15, 1, 28, 8, 49, 27, 0]","[37, 10, 29, 23, 3, 11, 43, 45, 40, 18, 31, 4, 44, 14]",,,,,
41,ALNS,825.3273565,121.9684743,20.09670258,0.001029968,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 47, 35, 42, 34, 5, 16, 9, 6, 13, 17, 24, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 33, 7, 32, 15, 1, 28, 8, 49, 27, 0]","[37, 10, 29, 23, 3, 11, 43, 45, 40, 18, 31, 4, 44, 14]",,,,,
42,ALNS,825.3273565,121.9684743,20.09670258,0,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 47, 35, 42, 34, 5, 16, 9, 6, 13, 17, 24, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 33, 7, 32, 15, 1, 28, 8, 49, 27, 0]","[37, 10, 29, 23, 3, 11, 43, 45, 40, 18, 31, 4, 44, 14]",,,,,
43,ALNS,825.3273565,121.9684743,20.09670258,0.000938416,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 47, 35, 42, 34, 5, 16, 9, 6, 13, 17, 24, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 33, 7, 32, 15, 1, 28, 8, 49, 27, 0]","[37, 10, 29, 23, 3, 11, 43, 45, 40, 18, 31, 4, 44, 14]",,,,,
44,ALNS,825.3273565,121.9684743,20.09670258,0,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 47, 35, 42, 34, 5, 16, 9, 6, 13, 17, 24, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 33, 7, 32, 15, 1, 28, 8, 49, 27, 0]","[37, 10, 29, 23, 3, 11, 43, 45, 40, 18, 31, 4, 44, 14]",,,,,
45,ALNS,825.3273565,121.9684743,20.09670258,0.007177353,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 47, 35, 42, 34, 5, 16, 9, 6, 13, 17, 24, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 33, 7, 32, 15, 1, 28, 8, 49, 27, 0]","[37, 10, 29, 23, 3, 11, 43, 45, 40, 18, 31, 4, 44, 14]",,,,,
46,ALNS,825.3273565,121.9684743,20.09670258,0,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 47, 35, 42, 34, 5, 16, 9, 6, 13, 17, 24, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 33, 7, 32, 15, 1, 28, 8, 49, 27, 0]","[37, 10, 29, 23, 3, 11, 43, 45, 40, 18, 31, 4, 44, 14]",,,,,
47,ALNS,825.3273565,121.9684743,20.09670258,0.00299859,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 47, 35, 42, 34, 5, 16, 9, 6, 13, 17, 24, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 33, 7, 32, 15, 1, 28, 8, 49, 27, 0]","[37, 10, 29, 23, 3, 11, 43, 45, 40, 18, 31, 4, 44, 14]",,,,,
48,ALNS,825.3273565,121.9684743,20.09670258,0,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 47, 35, 42, 34, 5, 16, 9, 6, 13, 17, 24, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 33, 7, 32, 15, 1, 28, 8, 49, 27, 0]","[37, 10, 29, 23, 3, 11, 43, 45, 40, 18, 31, 4, 44, 14]",,,,,
49,ALNS,825.3273565,121.9684743,20.09670258,0.006245613,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 47, 35, 42, 34, 5, 16, 9, 6, 13, 17, 24, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 33, 7, 32, 15, 1, 28, 8, 49, 27, 0]","[37, 10, 29, 23, 3, 11, 43, 45, 40, 18, 31, 4, 44, 14]",,,,,
50,ALNS,825.3273565,121.9684743,20.09670258,0.00174427,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 47, 35, 42, 34, 5, 16, 9, 6, 13, 17, 24, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 33, 7, 32, 15, 1, 28, 8, 49, 27, 0]","[37, 10, 29, 23, 3, 11, 43, 45, 40, 18, 31, 4, 44, 14]",,,,,
51,ALNS,825.3273565,121.9684743,20.09670258,0.003893614,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 47, 35, 42, 34, 5, 16, 9, 6, 13, 17, 24, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 33, 7, 32, 15, 1, 28, 8, 49, 27, 0]","[37, 10, 29, 23, 3, 11, 43, 45, 40, 18, 31, 4, 44, 14]",,,,,
52,ALNS,825.3273565,121.9684743,20.09670258,0.002525806,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 47, 35, 42, 34, 5, 16, 9, 6, 13, 17, 24, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 33, 7, 32, 15, 1, 28, 8, 49, 27, 0]","[37, 10, 29, 23, 3, 11, 43, 45, 40, 18, 31, 4, 44, 14]",,,,,
53,ALNS,825.3273565,121.9684743,20.09670258,0,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 47, 35, 42, 34, 5, 16, 9, 6, 13, 17, 24, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 33, 7, 32, 15, 1, 28, 8, 49, 27, 0]","[37, 10, 29, 23, 3, 11, 43, 45, 40, 18, 31, 4, 44, 14]",,,,,
54,ALNS,825.3273565,121.9684743,20.09670258,0.004798412,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 47, 35, 42, 34, 5, 16, 9, 6, 13, 17, 24, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 33, 7, 32, 15, 1, 28, 8, 49, 27, 0]","[37, 10, 29, 23, 3, 11, 43, 45, 40, 18, 31, 4, 44, 14]",,,,,
55,ALNS,825.3273565,121.9684743,20.09670258,0.002088785,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 47, 35, 42, 34, 5, 16, 9, 6, 13, 17, 24, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 33, 7, 32, 15, 1, 28, 8, 49, 27, 0]","[37, 10, 29, 23, 3, 11, 43, 45, 40, 18, 31, 4, 44, 14]",,,,,
56,ALNS,825.3273565,121.9684743,20.09670258,0,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 47, 35, 42, 34, 5, 16, 9, 6, 13, 17, 24, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 33, 7, 32, 15, 1, 28, 8, 49, 27, 0]","[37, 10, 29, 23, 3, 11, 43, 45, 40, 18, 31, 4, 44, 14]",,,,,
57,ALNS,825.3273565,121.9684743,20.09670258,0,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 47, 35, 42, 34, 5, 16, 9, 6, 13, 17, 24, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 33, 7, 32, 15, 1, 28, 8, 49, 27, 0]","[37, 10, 29, 23, 3, 11, 43, 45, 40, 18, 31, 4, 44, 14]",,,,,
58,ALNS,825.3273565,121.9684743,20.09670258,0.001236916,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 47, 35, 42, 34, 5, 16, 9, 6, 13, 17, 24, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 33, 7, 32, 15, 1, 28, 8, 49, 27, 0]","[37, 10, 29, 23, 3, 11, 43, 45, 40, 18, 31, 4, 44, 14]",,,,,
59,ALNS,825.3273565,121.9684743,20.09670258,0,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 44, 1, 28, 8, 14, 49, 27, 0]","[0, 26, 47, 35, 42, 34, 5, 16, 9, 6, 13, 17, 24, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 33, 7, 32, 15, 1, 28, 8, 49, 27, 0]","[37, 10, 29, 23, 3, 11, 43, 45, 40, 18, 31, 4, 44, 14]",,,,,
60,ALNS,815.6866764,120.5722595,18.52722945,0.005959511,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 28, 44, 1, 8, 14, 49, 27, 0]","[0, 26, 10, 47, 29, 35, 42, 5, 9, 3, 6, 11, 17, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 18, 31, 7, 4, 32, 28, 1, 14, 49, 27, 0]","[37, 23, 34, 16, 13, 24, 43, 45, 40, 33, 15, 44, 8]",,,,,
61,ALNS,815.6866764,120.5722595,18.52722945,0,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 28, 44, 1, 8, 14, 49, 27, 0]","[0, 26, 10, 47, 29, 35, 42, 5, 9, 3, 6, 11, 17, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 18, 31, 7, 4, 32, 28, 1, 14, 49, 27, 0]","[37, 23, 34, 16, 13, 24, 43, 45, 40, 33, 15, 44, 8]",,,,,
62,ALNS,815.6866764,120.5722595,18.52722945,0,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 28, 44, 1, 8, 14, 49, 27, 0]","[0, 26, 10, 47, 29, 35, 42, 5, 9, 3, 6, 11, 17, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 18, 31, 7, 4, 32, 28, 1, 14, 49, 27, 0]","[37, 23, 34, 16, 13, 24, 43, 45, 40, 33, 15, 44, 8]",,,,,
63,ALNS,815.6866764,120.5722595,18.52722945,0.001336336,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 28, 44, 1, 8, 14, 49, 27, 0]","[0, 26, 10, 47, 29, 35, 42, 5, 9, 3, 6, 11, 17, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 18, 31, 7, 4, 32, 28, 1, 14, 49, 27, 0]","[37, 23, 34, 16, 13, 24, 43, 45, 40, 33, 15, 44, 8]",,,,,
64,ALNS,815.6866764,120.5722595,18.52722945,0,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 28, 44, 1, 8, 14, 49, 27, 0]","[0, 26, 10, 47, 29, 35, 42, 5, 9, 3, 6, 11, 17, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 18, 31, 7, 4, 32, 28, 1, 14, 49, 27, 0]","[37, 23, 34, 16, 13, 24, 43, 45, 40, 33, 15, 44, 8]",,,,,
65,ALNS,815.6866764,120.5722595,18.52722945,0.000987768,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 28, 44, 1, 8, 14, 49, 27, 0]","[0, 26, 10, 47, 29, 35, 42, 5, 9, 3, 6, 11, 17, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 18, 31, 7, 4, 32, 28, 1, 14, 49, 27, 0]","[37, 23, 34, 16, 13, 24, 43, 45, 40, 33, 15, 44, 8]",,,,,
66,ALNS,815.6866764,120.5722595,18.52722945,0.003884792,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 28, 44, 1, 8, 14, 49, 27, 0]","[0, 26, 10, 47, 29, 35, 42, 5, 9, 3, 6, 11, 17, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 18, 31, 7, 4, 32, 28, 1, 14, 49, 27, 0]","[37, 23, 34, 16, 13, 24, 43, 45, 40, 33, 15, 44, 8]",,,,,
67,ALNS,815.6866764,120.5722595,18.52722945,0.004925013,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 28, 44, 1, 8, 14, 49, 27, 0]","[0, 26, 10, 47, 29, 35, 42, 5, 9, 3, 6, 11, 17, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 18, 31, 7, 4, 32, 28, 1, 14, 49, 27, 0]","[37, 23, 34, 16, 13, 24, 43, 45, 40, 33, 15, 44, 8]",,,,,
68,ALNS,815.6866764,120.5722595,18.52722945,0,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 28, 44, 1, 8, 14, 49, 27, 0]","[0, 26, 10, 47, 29, 35, 42, 5, 9, 3, 6, 11, 17, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 18, 31, 7, 4, 32, 28, 1, 14, 49, 27, 0]","[37, 23, 34, 16, 13, 24, 43, 45, 40, 33, 15, 44, 8]",,,,,
69,ALNS,815.6866764,120.5722595,18.52722945,0.001851559,"[0, 37, 26, 10, 47, 29, 35, 23, 42, 34, 5, 16, 9, 3, 6, 13, 11, 17, 24, 36, 41, 43, 19, 12, 45, 30, 48, 20, 25, 46, 2, 39, 21, 22, 40, 38, 18, 33, 31, 7, 4, 32, 15, 28, 44, 1, 8, 14, 49, 27, 0]","[0, 26, 10, 47, 29, 35, 42, 5, 9, 3, 6, 11, 17, 36, 41, 19, 12, 30, 48, 20, 25, 46, 2, 39, 21, 22, 38, 18, 31, 7, 4, 32, 28, 1, 14, 49, 27, 0]","[37, 23, 34, 16, 13, 24, 43, 45, 40, 33, 15, 44, 8]",,,,,
