Data File,Running time,Algorithm,EV,ED,alpha,beta,truck_speed,drone_speed,drone_flight_limit,generation,Fitness,excuting time,solution,truck route,drone route,,,,,,AVG
new data TSPD.txt,8,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,8,2316.350814,0,"[0, 35, 23, 10, 8, 14, 46, 41, 42, 47, 29, 34, 6, 33, 43, 24, 2, 20, 25, 49, 45, 5, 18, 31, 7, 4, 16, 9, 32, 37, 38, 30, 12, 17, 22, 3, 19, 39, 21, 15, 44, 28, 1, 27, 26, 48, 13, 36, 11, 40, 0]","[0, 35, 23, 10, 8, 46, 41, 42, 47, 29, 34, 6, 43, 24, 2, 20, 25, 49, 45, 5, 18, 31, 7, 4, 16, 9, 32, 37, 38, 30, 12, 17, 22, 3, 19, 39, 21, 15, 28, 1, 27, 26, 48, 13, 36, 11, 40, 0]","[14, 33, 44]",,,,,,
new data TSPD.txt,9,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,9,2302.247267,0,"[0, 35, 23, 10, 4, 8, 14, 46, 41, 42, 29, 47, 34, 6, 33, 43, 24, 2, 20, 25, 49, 45, 5, 18, 31, 7, 16, 9, 32, 37, 38, 30, 12, 17, 22, 3, 19, 39, 21, 15, 44, 28, 1, 27, 26, 48, 13, 36, 11, 40, 0]","[0, 35, 23, 4, 8, 14, 46, 41, 42, 29, 47, 34, 6, 33, 43, 24, 2, 20, 25, 49, 45, 5, 31, 7, 16, 9, 32, 37, 38, 30, 12, 17, 22, 3, 19, 39, 21, 15, 28, 1, 27, 26, 48, 13, 36, 11, 40, 0]","[10, 18, 44]",,,,,,
new data TSPD.txt,10,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,10,2302.247267,0,"[0, 35, 23, 10, 4, 8, 14, 46, 41, 42, 29, 47, 34, 6, 33, 43, 24, 2, 20, 25, 49, 45, 5, 18, 31, 7, 16, 9, 32, 37, 38, 30, 12, 17, 22, 3, 19, 39, 21, 15, 44, 28, 1, 27, 26, 48, 13, 36, 11, 40, 0]","[0, 35, 23, 4, 8, 14, 46, 41, 42, 29, 47, 34, 6, 33, 43, 24, 2, 20, 25, 49, 45, 5, 31, 7, 16, 9, 32, 37, 38, 30, 12, 17, 22, 3, 19, 39, 21, 15, 28, 1, 27, 26, 48, 13, 36, 11, 40, 0]","[10, 18, 44]",,,,,,
new data TSPD.txt,11,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,11,2026.448859,0,"[0, 35, 23, 10, 4, 8, 29, 46, 41, 42, 47, 34, 6, 33, 43, 24, 2, 25, 49, 45, 5, 18, 31, 7, 16, 9, 32, 37, 38, 30, 12, 17, 22, 3, 19, 39, 21, 20, 15, 44, 28, 1, 14, 27, 26, 48, 13, 36, 11, 40, 0]","[0, 23, 10, 4, 29, 46, 41, 42, 34, 6, 33, 43, 24, 2, 25, 49, 45, 18, 31, 7, 16, 9, 32, 37, 38, 30, 17, 22, 19, 39, 21, 20, 15, 28, 14, 27, 26, 48, 13, 36, 11, 40, 0]","[35, 8, 47, 5, 12, 3, 44, 1]",,,,,,
new data TSPD.txt,12,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,12,2026.448859,0.00101018,"[0, 35, 23, 10, 4, 8, 29, 46, 41, 42, 47, 34, 6, 33, 43, 24, 2, 25, 49, 45, 5, 18, 31, 7, 16, 9, 32, 37, 38, 30, 12, 17, 22, 3, 19, 39, 21, 20, 15, 44, 28, 1, 14, 27, 26, 48, 13, 36, 11, 40, 0]","[0, 23, 10, 4, 29, 46, 41, 42, 34, 6, 33, 43, 24, 2, 25, 49, 45, 18, 31, 7, 16, 9, 32, 37, 38, 30, 17, 22, 19, 39, 21, 20, 15, 28, 14, 27, 26, 48, 13, 36, 11, 40, 0]","[35, 8, 47, 5, 12, 3, 44, 1]",,,,,,
new data TSPD.txt,13,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,13,2006.972092,0,"[0, 35, 23, 10, 4, 8, 29, 46, 41, 42, 47, 34, 16, 6, 33, 43, 24, 2, 25, 49, 27, 45, 5, 18, 31, 7, 9, 32, 37, 38, 30, 12, 17, 22, 3, 19, 39, 21, 20, 15, 44, 28, 1, 14, 26, 48, 13, 36, 11, 40, 0]","[0, 23, 10, 4, 8, 29, 46, 41, 42, 47, 34, 16, 6, 33, 43, 24, 2, 25, 49, 27, 5, 31, 9, 32, 37, 38, 30, 12, 17, 22, 3, 39, 21, 20, 15, 44, 1, 26, 48, 13, 36, 11, 40, 0]","[35, 45, 18, 7, 19, 28, 14]",,,,,,
new data TSPD.txt,14,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,14,2006.972092,0,"[0, 35, 23, 10, 4, 8, 29, 46, 41, 42, 47, 34, 16, 6, 33, 43, 24, 2, 25, 49, 27, 45, 5, 18, 31, 7, 9, 32, 37, 38, 30, 12, 17, 22, 3, 19, 39, 21, 20, 15, 44, 28, 1, 14, 26, 48, 13, 36, 11, 40, 0]","[0, 23, 10, 4, 8, 29, 46, 41, 42, 47, 34, 16, 6, 33, 43, 24, 2, 25, 49, 27, 5, 31, 9, 32, 37, 38, 30, 12, 17, 22, 3, 39, 21, 20, 15, 44, 1, 26, 48, 13, 36, 11, 40, 0]","[35, 45, 18, 7, 19, 28, 14]",,,,,,
new data TSPD.txt,15,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,15,2006.972092,0,"[0, 35, 23, 10, 4, 8, 29, 46, 41, 42, 47, 34, 16, 6, 33, 43, 24, 2, 25, 49, 27, 45, 5, 18, 31, 7, 9, 32, 37, 38, 30, 12, 17, 22, 3, 19, 39, 21, 20, 15, 44, 28, 1, 14, 26, 48, 13, 36, 11, 40, 0]","[0, 23, 10, 4, 8, 29, 46, 41, 42, 47, 34, 16, 6, 33, 43, 24, 2, 25, 49, 27, 5, 31, 9, 32, 37, 38, 30, 12, 17, 22, 3, 39, 21, 20, 15, 44, 1, 26, 48, 13, 36, 11, 40, 0]","[35, 45, 18, 7, 19, 28, 14]",,,,,,
new data TSPD.txt,16,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,16,2006.972092,0.001010895,"[0, 35, 23, 10, 4, 8, 29, 46, 41, 42, 47, 34, 16, 6, 33, 43, 24, 2, 25, 49, 27, 45, 5, 18, 31, 7, 9, 32, 37, 38, 30, 12, 17, 22, 3, 19, 39, 21, 20, 15, 44, 28, 1, 14, 26, 48, 13, 36, 11, 40, 0]","[0, 23, 10, 4, 8, 29, 46, 41, 42, 47, 34, 16, 6, 33, 43, 24, 2, 25, 49, 27, 5, 31, 9, 32, 37, 38, 30, 12, 17, 22, 3, 39, 21, 20, 15, 44, 1, 26, 48, 13, 36, 11, 40, 0]","[35, 45, 18, 7, 19, 28, 14]",,,,,,
new data TSPD.txt,17,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,17,1916.667434,0,"[0, 35, 23, 10, 29, 46, 41, 42, 47, 34, 16, 6, 33, 43, 36, 24, 2, 25, 49, 27, 45, 5, 18, 31, 7, 9, 32, 4, 37, 38, 30, 12, 17, 22, 3, 19, 39, 21, 20, 15, 44, 28, 1, 8, 14, 26, 48, 13, 11, 40, 0]","[0, 23, 10, 46, 41, 42, 34, 16, 33, 43, 24, 2, 25, 49, 27, 5, 31, 7, 9, 32, 37, 38, 30, 12, 17, 22, 3, 19, 39, 21, 20, 15, 44, 28, 1, 14, 26, 48, 13, 40, 0]","[35, 29, 47, 6, 36, 45, 18, 4, 8, 11]",,,,,,
new data TSPD.txt,18,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,18,1916.667434,0,"[0, 35, 23, 10, 29, 46, 41, 42, 47, 34, 16, 6, 33, 43, 36, 24, 2, 25, 49, 27, 45, 5, 18, 31, 7, 9, 32, 4, 37, 38, 30, 12, 17, 22, 3, 19, 39, 21, 20, 15, 44, 28, 1, 8, 14, 26, 48, 13, 11, 40, 0]","[0, 23, 10, 46, 41, 42, 34, 16, 33, 43, 24, 2, 25, 49, 27, 5, 31, 7, 9, 32, 37, 38, 30, 12, 17, 22, 3, 19, 39, 21, 20, 15, 44, 28, 1, 14, 26, 48, 13, 40, 0]","[35, 29, 47, 6, 36, 45, 18, 4, 8, 11]",,,,,,
new data TSPD.txt,19,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,19,1916.667434,0,"[0, 35, 23, 10, 29, 46, 41, 42, 47, 34, 16, 6, 33, 43, 36, 24, 2, 25, 49, 27, 45, 5, 18, 31, 7, 9, 32, 4, 37, 38, 30, 12, 17, 22, 3, 19, 39, 21, 20, 15, 44, 28, 1, 8, 14, 26, 48, 13, 11, 40, 0]","[0, 23, 10, 46, 41, 42, 34, 16, 33, 43, 24, 2, 25, 49, 27, 5, 31, 7, 9, 32, 37, 38, 30, 12, 17, 22, 3, 19, 39, 21, 20, 15, 44, 28, 1, 14, 26, 48, 13, 40, 0]","[35, 29, 47, 6, 36, 45, 18, 4, 8, 11]",,,,,,
new data TSPD.txt,20,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,20,1916.667434,0,"[0, 35, 23, 10, 29, 46, 41, 42, 47, 34, 16, 6, 33, 43, 36, 24, 2, 25, 49, 27, 45, 5, 18, 31, 7, 9, 32, 4, 37, 38, 30, 12, 17, 22, 3, 19, 39, 21, 20, 15, 44, 28, 1, 8, 14, 26, 48, 13, 11, 40, 0]","[0, 23, 10, 46, 41, 42, 34, 16, 33, 43, 24, 2, 25, 49, 27, 5, 31, 7, 9, 32, 37, 38, 30, 12, 17, 22, 3, 19, 39, 21, 20, 15, 44, 28, 1, 14, 26, 48, 13, 40, 0]","[35, 29, 47, 6, 36, 45, 18, 4, 8, 11]",,,,,,
new data TSPD.txt,21,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,21,1725.756655,0,"[0, 35, 10, 29, 41, 42, 47, 23, 34, 16, 6, 33, 43, 36, 24, 2, 46, 25, 49, 27, 45, 5, 18, 31, 7, 9, 32, 4, 37, 38, 30, 12, 13, 17, 22, 3, 19, 39, 21, 20, 15, 44, 28, 1, 8, 14, 26, 48, 11, 40, 0]","[0, 35, 10, 41, 42, 47, 23, 34, 16, 6, 33, 43, 36, 24, 2, 46, 25, 49, 27, 45, 5, 18, 31, 7, 9, 32, 4, 37, 38, 30, 12, 13, 17, 22, 3, 39, 21, 20, 15, 28, 1, 14, 26, 48, 11, 40, 0]","[29, 19, 44, 8]",,,,,,
new data TSPD.txt,22,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,22,1620.782942,0,"[0, 35, 10, 29, 41, 42, 47, 23, 34, 16, 6, 33, 18, 43, 17, 36, 24, 2, 46, 25, 49, 27, 45, 5, 31, 7, 9, 32, 4, 37, 38, 30, 12, 13, 22, 3, 19, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 48, 11, 40, 0]","[0, 10, 29, 41, 42, 47, 23, 16, 33, 18, 43, 17, 36, 24, 2, 46, 25, 49, 27, 45, 5, 31, 9, 32, 4, 37, 38, 30, 12, 22, 3, 19, 39, 21, 20, 15, 44, 1, 8, 14, 26, 48, 11, 40, 0]","[35, 34, 6, 7, 13, 28]",,,,,,
new data TSPD.txt,23,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,23,1612.895576,0,"[0, 35, 10, 29, 19, 41, 3, 42, 47, 23, 34, 16, 6, 33, 18, 43, 17, 36, 24, 2, 46, 25, 49, 27, 45, 5, 31, 7, 9, 32, 4, 37, 38, 30, 12, 13, 22, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 48, 11, 40, 0]","[0, 35, 10, 29, 19, 41, 3, 42, 23, 34, 16, 6, 18, 43, 17, 24, 2, 46, 25, 49, 27, 45, 5, 31, 9, 32, 4, 37, 38, 30, 13, 22, 39, 21, 20, 15, 44, 28, 8, 14, 26, 48, 11, 40, 0]","[47, 33, 36, 7, 12, 1]",,,,,,
new data TSPD.txt,24,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,24,1612.895576,0,"[0, 35, 10, 29, 19, 41, 3, 42, 47, 23, 34, 16, 6, 33, 18, 43, 17, 36, 24, 2, 46, 25, 49, 27, 45, 5, 31, 7, 9, 32, 4, 37, 38, 30, 12, 13, 22, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 48, 11, 40, 0]","[0, 35, 10, 29, 19, 41, 3, 42, 23, 34, 16, 6, 18, 43, 17, 24, 2, 46, 25, 49, 27, 45, 5, 31, 9, 32, 4, 37, 38, 30, 13, 22, 39, 21, 20, 15, 44, 28, 8, 14, 26, 48, 11, 40, 0]","[47, 33, 36, 7, 12, 1]",,,,,,
new data TSPD.txt,25,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,25,1612.895576,0,"[0, 35, 10, 29, 19, 41, 3, 42, 47, 23, 34, 16, 6, 33, 18, 43, 17, 36, 24, 2, 46, 25, 49, 27, 45, 5, 31, 7, 9, 32, 4, 37, 38, 30, 12, 13, 22, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 48, 11, 40, 0]","[0, 35, 10, 29, 19, 41, 3, 42, 23, 34, 16, 6, 18, 43, 17, 24, 2, 46, 25, 49, 27, 45, 5, 31, 9, 32, 4, 37, 38, 30, 13, 22, 39, 21, 20, 15, 44, 28, 8, 14, 26, 48, 11, 40, 0]","[47, 33, 36, 7, 12, 1]",,,,,,
new data TSPD.txt,26,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,26,1598.387615,0,"[0, 35, 10, 29, 19, 41, 3, 5, 42, 47, 23, 34, 16, 6, 33, 18, 43, 17, 36, 24, 2, 46, 25, 49, 27, 45, 31, 7, 9, 32, 4, 37, 30, 12, 22, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 48, 13, 11, 40, 38, 0]","[0, 35, 29, 19, 41, 3, 5, 47, 23, 34, 16, 33, 18, 43, 17, 24, 2, 46, 25, 49, 27, 45, 7, 9, 32, 4, 37, 30, 22, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 48, 13, 11, 40, 38, 0]","[10, 42, 6, 36, 31, 12]",,,,,,
new data TSPD.txt,27,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,27,1569.810053,0,"[0, 35, 10, 29, 48, 19, 41, 3, 5, 42, 47, 23, 34, 16, 6, 33, 18, 43, 17, 36, 24, 2, 46, 25, 27, 45, 31, 7, 9, 32, 4, 49, 37, 30, 12, 22, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 13, 11, 40, 38, 0]","[0, 35, 10, 29, 48, 19, 41, 3, 5, 42, 47, 23, 16, 6, 18, 43, 17, 36, 24, 2, 46, 25, 27, 31, 9, 32, 4, 49, 37, 30, 12, 22, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 13, 11, 40, 38, 0]","[34, 33, 45, 7]",,,,,,
new data TSPD.txt,28,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,28,1465.898675,0,"[0, 35, 10, 29, 48, 19, 41, 3, 5, 42, 47, 23, 34, 16, 6, 33, 18, 22, 43, 17, 24, 36, 2, 46, 25, 27, 45, 31, 7, 32, 4, 49, 30, 12, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 9, 13, 11, 40, 38, 37, 0]","[0, 10, 29, 48, 19, 41, 3, 5, 42, 47, 23, 16, 33, 18, 22, 43, 17, 24, 2, 46, 25, 27, 45, 31, 7, 32, 4, 30, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 9, 13, 11, 38, 37, 0]","[35, 34, 6, 36, 49, 12, 40]",,,,,,
new data TSPD.txt,29,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,29,1444.658631,0,"[0, 10, 47, 29, 48, 19, 41, 3, 5, 42, 23, 34, 16, 6, 33, 18, 22, 43, 17, 24, 36, 2, 46, 25, 27, 45, 31, 7, 32, 4, 49, 30, 12, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 35, 9, 13, 11, 40, 38, 37, 0]","[0, 47, 29, 48, 19, 41, 3, 5, 23, 34, 16, 33, 18, 22, 17, 24, 36, 2, 46, 25, 27, 45, 31, 7, 32, 4, 49, 30, 12, 39, 21, 20, 15, 1, 8, 26, 35, 9, 11, 40, 38, 37, 0]","[10, 42, 6, 43, 44, 28, 14, 13]",,,,,,
new data TSPD.txt,30,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,30,1444.658631,0,"[0, 10, 47, 29, 48, 19, 41, 3, 5, 42, 23, 34, 16, 6, 33, 18, 22, 43, 17, 24, 36, 2, 46, 25, 27, 45, 31, 7, 32, 4, 49, 30, 12, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 35, 9, 13, 11, 40, 38, 37, 0]","[0, 47, 29, 48, 19, 41, 3, 5, 23, 34, 16, 33, 18, 22, 17, 24, 36, 2, 46, 25, 27, 45, 31, 7, 32, 4, 49, 30, 12, 39, 21, 20, 15, 1, 8, 26, 35, 9, 11, 40, 38, 37, 0]","[10, 42, 6, 43, 44, 28, 14, 13]",,,,,,
new data TSPD.txt,31,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,31,1438.182174,0,"[0, 10, 47, 29, 48, 19, 41, 3, 5, 42, 23, 34, 33, 18, 22, 43, 17, 24, 36, 2, 46, 25, 27, 45, 31, 7, 32, 4, 49, 30, 12, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 35, 16, 9, 6, 13, 11, 40, 38, 37, 0]","[0, 47, 29, 48, 19, 41, 3, 5, 23, 34, 33, 18, 22, 43, 17, 24, 36, 2, 46, 25, 27, 45, 31, 7, 32, 4, 49, 30, 39, 21, 20, 15, 44, 1, 8, 14, 26, 35, 16, 9, 13, 11, 40, 38, 37, 0]","[10, 42, 12, 28, 6]",,,,,,
new data TSPD.txt,32,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,32,1429.3481,0,"[0, 10, 47, 29, 48, 19, 41, 3, 5, 42, 23, 33, 18, 22, 43, 17, 24, 36, 2, 46, 25, 27, 45, 7, 32, 4, 49, 30, 12, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 35, 34, 16, 9, 6, 13, 11, 40, 38, 37, 31, 0]","[0, 10, 29, 48, 19, 41, 3, 42, 23, 33, 18, 22, 17, 36, 2, 46, 25, 27, 45, 7, 32, 49, 30, 39, 21, 20, 15, 44, 1, 8, 14, 26, 35, 34, 16, 6, 11, 40, 38, 37, 31, 0]","[47, 5, 43, 24, 4, 12, 28, 9, 13]",,,,,,
new data TSPD.txt,33,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,33,1396.106355,0,"[0, 10, 47, 29, 48, 19, 41, 3, 5, 42, 23, 33, 18, 22, 43, 17, 24, 36, 2, 46, 25, 27, 45, 7, 49, 32, 4, 30, 12, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 35, 34, 16, 9, 6, 13, 11, 40, 38, 37, 31, 0]","[0, 10, 29, 48, 19, 41, 3, 42, 33, 18, 43, 17, 24, 36, 2, 46, 25, 27, 7, 49, 32, 30, 12, 39, 21, 20, 15, 44, 1, 28, 8, 14, 35, 16, 9, 13, 11, 40, 38, 37, 31, 0]","[47, 5, 23, 22, 45, 4, 26, 34, 6]",,,,,,
new data TSPD.txt,34,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,34,1396.106355,0,"[0, 10, 47, 29, 48, 19, 41, 3, 5, 42, 23, 33, 18, 22, 43, 17, 24, 36, 2, 46, 25, 27, 45, 7, 49, 32, 4, 30, 12, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 35, 34, 16, 9, 6, 13, 11, 40, 38, 37, 31, 0]","[0, 10, 29, 48, 19, 41, 3, 42, 33, 18, 43, 17, 24, 36, 2, 46, 25, 27, 7, 49, 32, 30, 12, 39, 21, 20, 15, 44, 1, 28, 8, 14, 35, 16, 9, 13, 11, 40, 38, 37, 31, 0]","[47, 5, 23, 22, 45, 4, 26, 34, 6]",,,,,,
new data TSPD.txt,35,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,35,1396.106355,0,"[0, 10, 47, 29, 48, 19, 41, 3, 5, 42, 23, 33, 18, 22, 43, 17, 24, 36, 2, 46, 25, 27, 45, 7, 49, 32, 4, 30, 12, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 35, 34, 16, 9, 6, 13, 11, 40, 38, 37, 31, 0]","[0, 10, 29, 48, 19, 41, 3, 42, 33, 18, 43, 17, 24, 36, 2, 46, 25, 27, 7, 49, 32, 30, 12, 39, 21, 20, 15, 44, 1, 28, 8, 14, 35, 16, 9, 13, 11, 40, 38, 37, 31, 0]","[47, 5, 23, 22, 45, 4, 26, 34, 6]",,,,,,
new data TSPD.txt,36,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,36,1396.106355,0,"[0, 10, 47, 29, 48, 19, 41, 3, 5, 42, 23, 33, 18, 22, 43, 17, 24, 36, 2, 46, 25, 27, 45, 7, 49, 32, 4, 30, 12, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 35, 34, 16, 9, 6, 13, 11, 40, 38, 37, 31, 0]","[0, 10, 29, 48, 19, 41, 3, 42, 33, 18, 43, 17, 24, 36, 2, 46, 25, 27, 7, 49, 32, 30, 12, 39, 21, 20, 15, 44, 1, 28, 8, 14, 35, 16, 9, 13, 11, 40, 38, 37, 31, 0]","[47, 5, 23, 22, 45, 4, 26, 34, 6]",,,,,,
new data TSPD.txt,37,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,37,1389.496825,0,"[0, 10, 47, 29, 48, 19, 41, 3, 5, 42, 23, 33, 18, 22, 43, 17, 24, 36, 2, 46, 25, 27, 45, 7, 49, 32, 4, 30, 12, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 35, 34, 16, 9, 6, 13, 11, 40, 38, 37, 31, 0]","[0, 10, 47, 29, 48, 19, 41, 3, 42, 23, 33, 18, 43, 17, 24, 2, 46, 25, 27, 7, 49, 32, 4, 30, 12, 39, 21, 20, 15, 1, 28, 8, 14, 26, 35, 34, 16, 6, 11, 38, 37, 31, 0]","[5, 22, 36, 45, 44, 9, 13, 40]",,,,,,
new data TSPD.txt,38,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,38,1371.299406,0,"[0, 10, 47, 29, 48, 19, 41, 3, 5, 42, 23, 33, 18, 22, 43, 17, 24, 36, 2, 46, 25, 27, 45, 7, 49, 32, 4, 30, 12, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 35, 34, 16, 9, 6, 13, 11, 40, 38, 37, 31, 0]","[0, 10, 47, 29, 48, 19, 41, 3, 5, 42, 33, 18, 22, 43, 17, 36, 2, 46, 25, 27, 7, 32, 4, 30, 12, 39, 21, 20, 15, 1, 28, 8, 26, 35, 34, 16, 9, 13, 11, 38, 37, 31, 0]","[23, 24, 45, 49, 44, 14, 6, 40]",,,,,,
new data TSPD.txt,39,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,39,1371.299406,0,"[0, 10, 47, 29, 48, 19, 41, 3, 5, 42, 23, 33, 18, 22, 43, 17, 24, 36, 2, 46, 25, 27, 45, 7, 49, 32, 4, 30, 12, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 35, 34, 16, 9, 6, 13, 11, 40, 38, 37, 31, 0]","[0, 10, 47, 29, 48, 19, 41, 3, 5, 42, 33, 18, 22, 43, 17, 36, 2, 46, 25, 27, 7, 32, 4, 30, 12, 39, 21, 20, 15, 1, 28, 8, 26, 35, 34, 16, 9, 13, 11, 38, 37, 31, 0]","[23, 24, 45, 49, 44, 14, 6, 40]",,,,,,
new data TSPD.txt,40,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,40,1371.299406,0,"[0, 10, 47, 29, 48, 19, 41, 3, 5, 42, 23, 33, 18, 22, 43, 17, 24, 36, 2, 46, 25, 27, 45, 7, 49, 32, 4, 30, 12, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 35, 34, 16, 9, 6, 13, 11, 40, 38, 37, 31, 0]","[0, 10, 47, 29, 48, 19, 41, 3, 5, 42, 33, 18, 22, 43, 17, 36, 2, 46, 25, 27, 7, 32, 4, 30, 12, 39, 21, 20, 15, 1, 28, 8, 26, 35, 34, 16, 9, 13, 11, 38, 37, 31, 0]","[23, 24, 45, 49, 44, 14, 6, 40]",,,,,,
new data TSPD.txt,41,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,41,1371.299406,0,"[0, 10, 47, 29, 48, 19, 41, 3, 5, 42, 23, 33, 18, 22, 43, 17, 24, 36, 2, 46, 25, 27, 45, 7, 49, 32, 4, 30, 12, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 35, 34, 16, 9, 6, 13, 11, 40, 38, 37, 31, 0]","[0, 10, 47, 29, 48, 19, 41, 3, 5, 42, 33, 18, 22, 43, 17, 36, 2, 46, 25, 27, 7, 32, 4, 30, 12, 39, 21, 20, 15, 1, 28, 8, 26, 35, 34, 16, 9, 13, 11, 38, 37, 31, 0]","[23, 24, 45, 49, 44, 14, 6, 40]",,,,,,
new data TSPD.txt,42,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,42,1371.299406,0,"[0, 10, 47, 29, 48, 19, 41, 3, 5, 42, 23, 33, 18, 22, 43, 17, 24, 36, 2, 46, 25, 27, 45, 7, 49, 32, 4, 30, 12, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 35, 34, 16, 9, 6, 13, 11, 40, 38, 37, 31, 0]","[0, 10, 47, 29, 48, 19, 41, 3, 5, 42, 33, 18, 22, 43, 17, 36, 2, 46, 25, 27, 7, 32, 4, 30, 12, 39, 21, 20, 15, 1, 28, 8, 26, 35, 34, 16, 9, 13, 11, 38, 37, 31, 0]","[23, 24, 45, 49, 44, 14, 6, 40]",,,,,,
new data TSPD.txt,43,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,43,1371.299406,0,"[0, 10, 47, 29, 48, 19, 41, 3, 5, 42, 23, 33, 18, 22, 43, 17, 24, 36, 2, 46, 25, 27, 45, 7, 49, 32, 4, 30, 12, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 35, 34, 16, 9, 6, 13, 11, 40, 38, 37, 31, 0]","[0, 10, 47, 29, 48, 19, 41, 3, 5, 42, 33, 18, 22, 43, 17, 36, 2, 46, 25, 27, 7, 32, 4, 30, 12, 39, 21, 20, 15, 1, 28, 8, 26, 35, 34, 16, 9, 13, 11, 38, 37, 31, 0]","[23, 24, 45, 49, 44, 14, 6, 40]",,,,,,
new data TSPD.txt,44,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,44,1371.299406,0.007951975,"[0, 10, 47, 29, 48, 19, 41, 3, 5, 42, 23, 33, 18, 22, 43, 17, 24, 36, 2, 46, 25, 27, 45, 7, 49, 32, 4, 30, 12, 39, 21, 20, 15, 44, 1, 28, 8, 14, 26, 35, 34, 16, 9, 6, 13, 11, 40, 38, 37, 31, 0]","[0, 10, 47, 29, 48, 19, 41, 3, 5, 42, 33, 18, 22, 43, 17, 36, 2, 46, 25, 27, 7, 32, 4, 30, 12, 39, 21, 20, 15, 1, 28, 8, 26, 35, 34, 16, 9, 13, 11, 38, 37, 31, 0]","[23, 24, 45, 49, 44, 14, 6, 40]",,,,,,
