Iteration,Algorithm,Fitness,Truck Distance,Drone Distance,Execution Time,Solution,Truck Route,Drone Route,,,,,AVG
15,ALNS,25614.69288,3798.70869,0,0.002178431,"[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 78, 49, 66, 8, 57, 70, 27, 87, 93, 5, 10, 47, 4, 81, 22, 59, 43, 9, 2, 34, 95, 3, 6, 76, 61, 35, 67, 45, 20, 33, 97, 65, 73, 14, 91, 38, 99, 7, 30, 92, 84, 40, 64, 36, 96, 19, 80, 58, 18, 75, 16, 50, 54, 63, 100, 46, 69, 25, 41, 72, 83, 28, 68, 32, 90, 79, 44, 55, 88, 71, 77, 94, 51, 15, 86, 74, 85, 37, 26, 17, 62, 39, 13, 24, 23, 11, 52, 31, 98, 1, 82, 0]","[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 78, 49, 66, 8, 57, 70, 27, 87, 93, 5, 10, 47, 4, 81, 22, 59, 43, 9, 2, 34, 95, 3, 6, 76, 61, 35, 67, 45, 20, 33, 97, 65, 73, 14, 91, 38, 99, 7, 30, 92, 84, 40, 64, 36, 96, 19, 80, 58, 18, 75, 16, 50, 54, 63, 100, 46, 69, 25, 41, 72, 83, 28, 68, 32, 90, 79, 44, 55, 88, 71, 77, 94, 51, 15, 86, 74, 85, 37, 26, 17, 62, 39, 13, 24, 23, 11, 52, 31, 98, 1, 82, 0]",[],,,,,
16,ALNS,24719.42744,3665.939085,0,0.002017498,"[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 78, 49, 66, 8, 50, 57, 27, 87, 93, 5, 10, 4, 81, 22, 59, 43, 9, 2, 34, 95, 3, 6, 76, 35, 67, 70, 45, 47, 20, 33, 97, 65, 73, 14, 91, 15, 38, 99, 7, 30, 92, 84, 40, 64, 72, 36, 96, 19, 80, 58, 18, 75, 16, 54, 63, 100, 46, 69, 25, 41, 83, 28, 68, 32, 90, 79, 44, 55, 88, 71, 77, 94, 51, 61, 86, 74, 85, 37, 26, 17, 62, 39, 13, 24, 23, 11, 52, 31, 98, 1, 82, 0]","[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 78, 49, 66, 8, 50, 57, 27, 87, 93, 5, 10, 4, 81, 22, 59, 43, 9, 2, 34, 95, 3, 6, 76, 35, 67, 70, 45, 47, 20, 33, 97, 65, 73, 14, 91, 15, 38, 99, 7, 30, 92, 84, 40, 64, 72, 36, 96, 19, 80, 58, 18, 75, 16, 54, 63, 100, 46, 69, 25, 41, 83, 28, 68, 32, 90, 79, 44, 55, 88, 71, 77, 94, 51, 61, 86, 74, 85, 37, 26, 17, 62, 39, 13, 24, 23, 11, 52, 31, 98, 1, 82, 0]",[],,,,,
17,ALNS,23617.41508,3502.508512,0,0.002296448,"[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 78, 49, 66, 8, 50, 57, 27, 10, 87, 93, 5, 4, 81, 22, 59, 43, 9, 2, 34, 95, 54, 3, 6, 76, 35, 67, 70, 45, 47, 20, 33, 97, 65, 73, 14, 91, 15, 38, 99, 7, 30, 92, 84, 40, 64, 72, 96, 19, 80, 58, 18, 75, 16, 63, 100, 46, 69, 25, 41, 83, 36, 28, 68, 32, 90, 79, 44, 55, 88, 71, 94, 51, 77, 61, 86, 74, 85, 37, 26, 17, 62, 39, 13, 24, 23, 11, 52, 31, 98, 1, 82, 0]","[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 78, 49, 66, 8, 50, 57, 27, 10, 87, 93, 5, 4, 81, 22, 59, 43, 9, 2, 34, 95, 54, 3, 6, 76, 35, 67, 70, 45, 47, 20, 33, 97, 65, 73, 14, 91, 15, 38, 99, 7, 30, 92, 84, 40, 64, 72, 96, 19, 80, 58, 18, 75, 16, 63, 100, 46, 69, 25, 41, 83, 36, 28, 68, 32, 90, 79, 44, 55, 88, 71, 94, 51, 77, 61, 86, 74, 85, 37, 26, 17, 62, 39, 13, 24, 23, 11, 52, 31, 98, 1, 82, 0]",[],,,,,
18,ALNS,22997.90553,3410.634043,0,0.002515078,"[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 78, 49, 66, 8, 50, 57, 27, 45, 10, 93, 5, 4, 81, 22, 59, 43, 9, 2, 34, 95, 54, 3, 6, 76, 35, 67, 26, 70, 47, 20, 33, 97, 65, 73, 14, 91, 15, 38, 99, 7, 30, 92, 84, 40, 64, 72, 71, 96, 19, 80, 58, 18, 75, 16, 63, 100, 46, 69, 25, 83, 36, 28, 68, 32, 90, 79, 44, 55, 88, 94, 51, 77, 41, 61, 86, 74, 85, 37, 17, 62, 39, 13, 24, 23, 11, 52, 87, 31, 98, 1, 82, 0]","[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 78, 49, 66, 8, 50, 57, 27, 45, 10, 93, 5, 4, 81, 22, 59, 43, 9, 2, 34, 95, 54, 3, 6, 76, 35, 67, 26, 70, 47, 20, 33, 97, 65, 73, 14, 91, 15, 38, 99, 7, 30, 92, 84, 40, 64, 72, 71, 96, 19, 80, 58, 18, 75, 16, 63, 100, 46, 69, 25, 83, 36, 28, 68, 32, 90, 79, 44, 55, 88, 94, 51, 77, 41, 61, 86, 74, 85, 37, 17, 62, 39, 13, 24, 23, 11, 52, 87, 31, 98, 1, 82, 0]",[],,,,,
19,ALNS,22504.19676,3337.416075,0,0.002488852,"[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 78, 49, 66, 8, 16, 50, 57, 27, 45, 10, 93, 5, 4, 81, 22, 59, 43, 9, 2, 34, 95, 54, 3, 63, 6, 76, 35, 67, 26, 47, 20, 33, 97, 65, 73, 14, 91, 15, 38, 99, 7, 30, 92, 84, 40, 64, 72, 71, 96, 19, 80, 58, 18, 75, 70, 100, 46, 69, 25, 83, 36, 28, 68, 32, 90, 79, 44, 55, 88, 94, 51, 77, 41, 61, 86, 74, 85, 37, 17, 62, 39, 13, 24, 23, 11, 52, 87, 31, 98, 1, 82, 0]","[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 78, 49, 66, 8, 16, 50, 57, 27, 45, 10, 93, 5, 4, 81, 22, 59, 43, 9, 2, 34, 95, 54, 3, 63, 6, 76, 35, 67, 26, 47, 20, 33, 97, 65, 73, 14, 91, 15, 38, 99, 7, 30, 92, 84, 40, 64, 72, 71, 96, 19, 80, 58, 18, 75, 70, 100, 46, 69, 25, 83, 36, 28, 68, 32, 90, 79, 44, 55, 88, 94, 51, 77, 41, 61, 86, 74, 85, 37, 17, 62, 39, 13, 24, 23, 11, 52, 87, 31, 98, 1, 82, 0]",[],,,,,
20,ALNS,22023.49318,3266.1268,0,0.003018618,"[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 78, 47, 49, 66, 8, 16, 50, 57, 27, 45, 10, 93, 5, 4, 81, 22, 59, 43, 9, 2, 34, 95, 54, 3, 63, 6, 76, 35, 67, 26, 20, 33, 97, 65, 85, 74, 32, 14, 91, 15, 72, 38, 99, 7, 30, 92, 84, 40, 64, 71, 96, 19, 80, 58, 73, 18, 75, 70, 100, 46, 69, 25, 83, 36, 28, 68, 90, 79, 44, 55, 88, 94, 51, 77, 41, 61, 86, 37, 17, 62, 39, 13, 24, 23, 11, 52, 87, 31, 98, 82, 1, 0]","[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 78, 47, 49, 66, 8, 16, 50, 57, 27, 45, 10, 93, 5, 4, 81, 22, 59, 43, 9, 2, 34, 95, 54, 3, 63, 6, 76, 35, 67, 26, 20, 33, 97, 65, 85, 74, 32, 14, 91, 15, 72, 38, 99, 7, 30, 92, 84, 40, 64, 71, 96, 19, 80, 58, 73, 18, 75, 70, 100, 46, 69, 25, 83, 36, 28, 68, 90, 79, 44, 55, 88, 94, 51, 77, 41, 61, 86, 37, 17, 62, 39, 13, 24, 23, 11, 52, 87, 31, 98, 82, 1, 0]",[],,,,,
21,ALNS,21314.76476,3161.020998,0,0.003089666,"[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 78, 47, 49, 66, 8, 16, 50, 57, 27, 45, 10, 5, 4, 81, 22, 59, 43, 9, 2, 34, 95, 54, 3, 63, 6, 76, 35, 67, 26, 75, 20, 33, 97, 65, 85, 74, 32, 14, 91, 72, 38, 99, 7, 30, 92, 84, 40, 64, 71, 55, 96, 19, 80, 58, 73, 18, 70, 100, 46, 69, 25, 83, 36, 28, 68, 90, 15, 79, 44, 88, 94, 51, 77, 41, 61, 24, 86, 37, 17, 62, 39, 13, 23, 93, 11, 52, 87, 31, 98, 82, 1, 0]","[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 78, 47, 49, 66, 8, 16, 50, 57, 27, 45, 10, 5, 4, 81, 22, 59, 43, 9, 2, 34, 95, 54, 3, 63, 6, 76, 35, 67, 26, 75, 20, 33, 97, 65, 85, 74, 32, 14, 91, 72, 38, 99, 7, 30, 92, 84, 40, 64, 71, 55, 96, 19, 80, 58, 73, 18, 70, 100, 46, 69, 25, 83, 36, 28, 68, 90, 15, 79, 44, 88, 94, 51, 77, 41, 61, 24, 86, 37, 17, 62, 39, 13, 23, 93, 11, 52, 87, 31, 98, 82, 1, 0]",[],,,,,
22,ALNS,20408.72087,3026.652929,0,0.002256155,"[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 78, 47, 20, 49, 66, 8, 16, 50, 57, 27, 45, 5, 4, 81, 22, 43, 9, 2, 34, 95, 54, 3, 63, 6, 76, 35, 75, 33, 97, 65, 85, 74, 32, 14, 91, 83, 72, 38, 99, 7, 30, 92, 84, 40, 64, 71, 55, 96, 19, 80, 58, 73, 18, 70, 100, 46, 69, 25, 36, 28, 68, 90, 15, 79, 44, 88, 94, 51, 77, 41, 61, 24, 86, 37, 17, 62, 39, 13, 67, 26, 23, 10, 93, 11, 52, 87, 59, 31, 98, 1, 82, 0]","[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 78, 47, 20, 49, 66, 8, 16, 50, 57, 27, 45, 5, 4, 81, 22, 43, 9, 2, 34, 95, 54, 3, 63, 6, 76, 35, 75, 33, 97, 65, 85, 74, 32, 14, 91, 83, 72, 38, 99, 7, 30, 92, 84, 40, 64, 71, 55, 96, 19, 80, 58, 73, 18, 70, 100, 46, 69, 25, 36, 28, 68, 90, 15, 79, 44, 88, 94, 51, 77, 41, 61, 24, 86, 37, 17, 62, 39, 13, 67, 26, 23, 10, 93, 11, 52, 87, 59, 31, 98, 1, 82, 0]",[],,,,,
23,ALNS,19589.44391,2905.152568,0,0.002617359,"[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 47, 20, 33, 49, 66, 16, 50, 57, 27, 45, 5, 4, 81, 22, 43, 9, 2, 34, 95, 78, 54, 3, 63, 8, 6, 76, 35, 75, 97, 65, 85, 74, 32, 14, 91, 83, 72, 38, 99, 7, 30, 92, 84, 40, 64, 44, 55, 96, 19, 80, 58, 73, 18, 70, 100, 46, 69, 25, 41, 36, 28, 68, 90, 15, 79, 71, 88, 94, 51, 77, 61, 24, 86, 37, 17, 62, 39, 13, 67, 26, 23, 10, 93, 11, 52, 87, 59, 31, 98, 1, 82, 0]","[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 47, 20, 33, 49, 66, 16, 50, 57, 27, 45, 5, 4, 81, 22, 43, 9, 2, 34, 95, 78, 54, 3, 63, 8, 6, 76, 35, 75, 97, 65, 85, 74, 32, 14, 91, 83, 72, 38, 99, 7, 30, 92, 84, 40, 64, 44, 55, 96, 19, 80, 58, 73, 18, 70, 100, 46, 69, 25, 41, 36, 28, 68, 90, 15, 79, 71, 88, 94, 51, 77, 61, 24, 86, 37, 17, 62, 39, 13, 67, 26, 23, 10, 93, 11, 52, 87, 59, 31, 98, 1, 82, 0]",[],,,,,
24,ALNS,18896.06397,2802.322976,0,0.00252223,"[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 47, 20, 33, 66, 49, 16, 50, 57, 27, 45, 5, 4, 81, 22, 43, 9, 2, 34, 95, 78, 54, 3, 63, 8, 6, 35, 75, 97, 65, 85, 74, 32, 91, 83, 72, 38, 99, 7, 30, 92, 84, 40, 64, 44, 55, 96, 19, 80, 14, 58, 73, 18, 70, 100, 46, 69, 25, 41, 28, 90, 15, 79, 71, 88, 94, 51, 77, 36, 68, 76, 61, 24, 86, 37, 17, 62, 39, 13, 67, 26, 23, 10, 93, 11, 52, 87, 59, 31, 98, 1, 82, 0]","[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 47, 20, 33, 66, 49, 16, 50, 57, 27, 45, 5, 4, 81, 22, 43, 9, 2, 34, 95, 78, 54, 3, 63, 8, 6, 35, 75, 97, 65, 85, 74, 32, 91, 83, 72, 38, 99, 7, 30, 92, 84, 40, 64, 44, 55, 96, 19, 80, 14, 58, 73, 18, 70, 100, 46, 69, 25, 41, 28, 90, 15, 79, 71, 88, 94, 51, 77, 36, 68, 76, 61, 24, 86, 37, 17, 62, 39, 13, 67, 26, 23, 10, 93, 11, 52, 87, 59, 31, 98, 1, 82, 0]",[],,,,,
25,ALNS,18537.97457,2749.217623,0,0.002048016,"[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 47, 20, 33, 66, 49, 16, 50, 57, 27, 45, 5, 4, 81, 22, 43, 9, 2, 34, 95, 78, 54, 3, 63, 8, 6, 35, 97, 65, 85, 74, 32, 90, 91, 83, 72, 38, 99, 7, 30, 92, 84, 64, 44, 55, 96, 19, 80, 14, 58, 73, 18, 70, 100, 46, 69, 25, 41, 28, 15, 79, 71, 88, 40, 94, 51, 77, 36, 68, 76, 61, 24, 86, 37, 17, 62, 39, 13, 67, 26, 23, 75, 10, 93, 11, 52, 87, 59, 31, 98, 1, 82, 0]","[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 47, 20, 33, 66, 49, 16, 50, 57, 27, 45, 5, 4, 81, 22, 43, 9, 2, 34, 95, 78, 54, 3, 63, 8, 6, 35, 97, 65, 85, 74, 32, 90, 91, 83, 72, 38, 99, 7, 30, 92, 84, 64, 44, 55, 96, 19, 80, 14, 58, 73, 18, 70, 100, 46, 69, 25, 41, 28, 15, 79, 71, 88, 40, 94, 51, 77, 36, 68, 76, 61, 24, 86, 37, 17, 62, 39, 13, 67, 26, 23, 75, 10, 93, 11, 52, 87, 59, 31, 98, 1, 82, 0]",[],,,,,
26,ALNS,18144.78215,2690.906423,0,0.002547979,"[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 47, 20, 33, 66, 49, 16, 50, 57, 27, 45, 5, 4, 81, 22, 43, 9, 2, 34, 95, 78, 54, 3, 63, 8, 6, 13, 35, 97, 65, 85, 74, 32, 90, 91, 83, 72, 38, 99, 7, 30, 92, 84, 64, 44, 55, 96, 19, 80, 14, 58, 73, 18, 100, 46, 69, 25, 41, 28, 15, 79, 71, 88, 40, 94, 51, 77, 36, 68, 76, 61, 24, 86, 37, 17, 62, 39, 67, 26, 70, 23, 75, 10, 93, 11, 52, 87, 59, 31, 98, 1, 82, 0]","[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 47, 20, 33, 66, 49, 16, 50, 57, 27, 45, 5, 4, 81, 22, 43, 9, 2, 34, 95, 78, 54, 3, 63, 8, 6, 13, 35, 97, 65, 85, 74, 32, 90, 91, 83, 72, 38, 99, 7, 30, 92, 84, 64, 44, 55, 96, 19, 80, 14, 58, 73, 18, 100, 46, 69, 25, 41, 28, 15, 79, 71, 88, 40, 94, 51, 77, 36, 68, 76, 61, 24, 86, 37, 17, 62, 39, 67, 26, 70, 23, 75, 10, 93, 11, 52, 87, 59, 31, 98, 1, 82, 0]",[],,,,,
27,ALNS,18031.78147,2674.148204,0,0.002188206,"[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 47, 20, 33, 66, 49, 16, 50, 57, 27, 45, 5, 4, 81, 22, 87, 43, 9, 2, 34, 95, 78, 54, 3, 63, 8, 6, 13, 35, 97, 65, 18, 85, 74, 32, 90, 91, 15, 83, 72, 38, 99, 7, 30, 92, 84, 64, 44, 55, 96, 19, 80, 14, 58, 73, 100, 46, 69, 25, 41, 79, 71, 88, 40, 94, 51, 77, 36, 28, 68, 76, 61, 24, 86, 37, 17, 62, 39, 67, 26, 70, 23, 75, 10, 93, 11, 52, 59, 31, 98, 1, 82, 0]","[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 47, 20, 33, 66, 49, 16, 50, 57, 27, 45, 5, 4, 81, 22, 87, 43, 9, 2, 34, 95, 78, 54, 3, 63, 8, 6, 13, 35, 97, 65, 18, 85, 74, 32, 90, 91, 15, 83, 72, 38, 99, 7, 30, 92, 84, 64, 44, 55, 96, 19, 80, 14, 58, 73, 100, 46, 69, 25, 41, 79, 71, 88, 40, 94, 51, 77, 36, 28, 68, 76, 61, 24, 86, 37, 17, 62, 39, 67, 26, 70, 23, 75, 10, 93, 11, 52, 59, 31, 98, 1, 82, 0]",[],,,,,
28,ALNS,17072.57675,2531.89628,0,0.00206399,"[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 47, 20, 33, 66, 49, 16, 50, 57, 10, 45, 5, 4, 81, 22, 87, 43, 9, 2, 34, 95, 78, 54, 3, 63, 8, 6, 13, 35, 97, 65, 18, 85, 74, 32, 90, 91, 15, 83, 72, 38, 99, 7, 30, 92, 84, 64, 88, 44, 55, 96, 19, 79, 80, 14, 58, 73, 100, 46, 69, 25, 41, 71, 40, 94, 51, 77, 36, 28, 68, 76, 61, 24, 86, 37, 27, 17, 62, 39, 67, 26, 70, 23, 75, 93, 11, 52, 59, 31, 98, 1, 82, 0]","[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 47, 20, 33, 66, 49, 16, 50, 57, 10, 45, 5, 4, 81, 22, 87, 43, 9, 2, 34, 95, 78, 54, 3, 63, 8, 6, 13, 35, 97, 65, 18, 85, 74, 32, 90, 91, 15, 83, 72, 38, 99, 7, 30, 92, 84, 64, 88, 44, 55, 96, 19, 79, 80, 14, 58, 73, 100, 46, 69, 25, 41, 71, 40, 94, 51, 77, 36, 28, 68, 76, 61, 24, 86, 37, 27, 17, 62, 39, 67, 26, 70, 23, 75, 93, 11, 52, 59, 31, 98, 1, 82, 0]",[],,,,,
29,ALNS,16616.03819,2464.190724,0,0.003625393,"[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 47, 20, 33, 66, 49, 62, 16, 50, 57, 10, 45, 5, 4, 81, 22, 87, 43, 9, 2, 34, 95, 78, 54, 3, 63, 8, 6, 13, 35, 97, 65, 18, 85, 74, 32, 90, 91, 15, 83, 72, 38, 99, 7, 30, 92, 84, 64, 88, 96, 19, 55, 44, 79, 80, 14, 58, 73, 100, 46, 69, 25, 41, 71, 40, 51, 94, 77, 36, 28, 68, 76, 61, 24, 86, 37, 27, 17, 39, 67, 26, 70, 23, 75, 93, 11, 52, 59, 31, 98, 82, 1, 0]","[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 47, 20, 33, 66, 49, 62, 16, 50, 57, 10, 45, 5, 4, 81, 22, 87, 43, 9, 2, 34, 95, 78, 54, 3, 63, 8, 6, 13, 35, 97, 65, 18, 85, 74, 32, 90, 91, 15, 83, 72, 38, 99, 7, 30, 92, 84, 64, 88, 96, 19, 55, 44, 79, 80, 14, 58, 73, 100, 46, 69, 25, 41, 71, 40, 51, 94, 77, 36, 28, 68, 76, 61, 24, 86, 37, 27, 17, 39, 67, 26, 70, 23, 75, 93, 11, 52, 59, 31, 98, 82, 1, 0]",[],,,,,
30,ALNS,16478.91472,2443.855048,0,0.002172709,"[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 47, 20, 33, 66, 49, 27, 17, 62, 16, 50, 57, 10, 45, 5, 4, 81, 22, 87, 43, 9, 2, 34, 95, 78, 54, 3, 63, 8, 6, 13, 35, 97, 65, 18, 85, 74, 32, 90, 15, 83, 72, 38, 99, 7, 30, 92, 84, 64, 88, 96, 19, 55, 44, 79, 80, 91, 14, 58, 73, 100, 46, 69, 25, 41, 71, 40, 51, 94, 77, 36, 28, 68, 76, 61, 24, 86, 37, 39, 67, 26, 70, 23, 75, 93, 11, 52, 59, 31, 98, 82, 1, 0]","[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 47, 20, 33, 66, 49, 27, 17, 62, 16, 50, 57, 10, 45, 5, 4, 81, 22, 87, 43, 9, 2, 34, 95, 78, 54, 3, 63, 8, 6, 13, 35, 97, 65, 18, 85, 74, 32, 90, 15, 83, 72, 38, 99, 7, 30, 92, 84, 64, 88, 96, 19, 55, 44, 79, 80, 91, 14, 58, 73, 100, 46, 69, 25, 41, 71, 40, 51, 94, 77, 36, 28, 68, 76, 61, 24, 86, 37, 39, 67, 26, 70, 23, 75, 93, 11, 52, 59, 31, 98, 82, 1, 0]",[],,,,,
31,ALNS,16334.85188,2422.490248,0,0.002444029,"[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 47, 20, 33, 66, 49, 27, 17, 62, 16, 50, 57, 10, 45, 4, 81, 22, 87, 43, 9, 2, 34, 95, 78, 54, 3, 63, 8, 6, 13, 35, 97, 65, 18, 74, 32, 90, 15, 83, 72, 38, 99, 7, 30, 92, 84, 64, 88, 96, 19, 55, 44, 71, 79, 80, 91, 14, 58, 73, 85, 100, 46, 69, 25, 41, 40, 51, 94, 77, 36, 28, 68, 76, 61, 24, 86, 37, 39, 67, 26, 70, 23, 75, 5, 93, 11, 52, 59, 31, 98, 82, 1, 0]","[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 47, 20, 33, 66, 49, 27, 17, 62, 16, 50, 57, 10, 45, 4, 81, 22, 87, 43, 9, 2, 34, 95, 78, 54, 3, 63, 8, 6, 13, 35, 97, 65, 18, 74, 32, 90, 15, 83, 72, 38, 99, 7, 30, 92, 84, 64, 88, 96, 19, 55, 44, 71, 79, 80, 91, 14, 58, 73, 85, 100, 46, 69, 25, 41, 40, 51, 94, 77, 36, 28, 68, 76, 61, 24, 86, 37, 39, 67, 26, 70, 23, 75, 5, 93, 11, 52, 59, 31, 98, 82, 1, 0]",[],,,,,
32,ALNS,16224.55528,2406.133048,0,0.003087759,"[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 47, 20, 33, 66, 49, 27, 17, 62, 16, 50, 57, 10, 4, 81, 22, 59, 43, 9, 2, 34, 95, 78, 54, 3, 63, 8, 6, 13, 35, 97, 65, 18, 32, 90, 15, 83, 72, 38, 99, 7, 30, 92, 84, 88, 96, 19, 55, 44, 71, 79, 80, 91, 14, 58, 73, 74, 85, 100, 46, 69, 25, 41, 40, 64, 51, 94, 77, 36, 28, 68, 76, 61, 24, 86, 37, 39, 67, 26, 70, 23, 75, 45, 5, 93, 11, 52, 87, 31, 98, 82, 1, 0]","[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 47, 20, 33, 66, 49, 27, 17, 62, 16, 50, 57, 10, 4, 81, 22, 59, 43, 9, 2, 34, 95, 78, 54, 3, 63, 8, 6, 13, 35, 97, 65, 18, 32, 90, 15, 83, 72, 38, 99, 7, 30, 92, 84, 88, 96, 19, 55, 44, 71, 79, 80, 91, 14, 58, 73, 74, 85, 100, 46, 69, 25, 41, 40, 64, 51, 94, 77, 36, 28, 68, 76, 61, 24, 86, 37, 39, 67, 26, 70, 23, 75, 45, 5, 93, 11, 52, 87, 31, 98, 82, 1, 0]",[],,,,,
33,ALNS,16224.55528,2406.133048,0,0.003149748,"[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 47, 20, 33, 66, 49, 27, 17, 62, 16, 50, 57, 10, 4, 81, 22, 59, 43, 9, 2, 34, 95, 78, 54, 3, 63, 8, 6, 13, 35, 97, 65, 18, 32, 90, 15, 83, 72, 38, 99, 7, 30, 92, 84, 88, 96, 19, 55, 44, 71, 79, 80, 91, 14, 58, 73, 74, 85, 100, 46, 69, 25, 41, 40, 64, 51, 94, 77, 36, 28, 68, 76, 61, 24, 86, 37, 39, 67, 26, 70, 23, 75, 45, 5, 93, 11, 52, 87, 31, 98, 82, 1, 0]","[0, 89, 42, 53, 60, 29, 48, 21, 12, 56, 47, 20, 33, 66, 49, 27, 17, 62, 16, 50, 57, 10, 4, 81, 22, 59, 43, 9, 2, 34, 95, 78, 54, 3, 63, 8, 6, 13, 35, 97, 65, 18, 32, 90, 15, 83, 72, 38, 99, 7, 30, 92, 84, 88, 96, 19, 55, 44, 71, 79, 80, 91, 14, 58, 73, 74, 85, 100, 46, 69, 25, 41, 40, 64, 51, 94, 77, 36, 28, 68, 76, 61, 24, 86, 37, 39, 67, 26, 70, 23, 75, 45, 5, 93, 11, 52, 87, 31, 98, 82, 1, 0]",[],,,,,
34,ALNS,15982.91622,2370.297507,0,0.002022266,"[0, 89, 42, 53, 60, 29, 48, 9, 21, 12, 56, 47, 20, 33, 66, 49, 27, 17, 62, 16, 50, 57, 10, 4, 81, 22, 59, 43, 2, 34, 95, 78, 54, 3, 63, 8, 6, 100, 13, 35, 97, 65, 18, 32, 90, 15, 83, 72, 38, 99, 7, 30, 92, 84, 88, 96, 19, 55, 44, 71, 79, 80, 91, 14, 58, 73, 74, 85, 61, 46, 69, 25, 41, 40, 64, 51, 94, 77, 36, 28, 68, 76, 24, 86, 37, 39, 67, 26, 70, 23, 75, 45, 5, 93, 11, 52, 87, 31, 98, 82, 1, 0]","[0, 89, 42, 53, 60, 29, 48, 9, 21, 12, 56, 47, 20, 33, 66, 49, 27, 17, 62, 16, 50, 57, 10, 4, 81, 22, 59, 43, 2, 34, 95, 78, 54, 3, 63, 8, 6, 100, 13, 35, 97, 65, 18, 32, 90, 15, 83, 72, 38, 99, 7, 30, 92, 84, 88, 96, 19, 55, 44, 71, 79, 80, 91, 14, 58, 73, 74, 85, 61, 46, 69, 25, 41, 40, 64, 51, 94, 77, 36, 28, 68, 76, 24, 86, 37, 39, 67, 26, 70, 23, 75, 45, 5, 93, 11, 52, 87, 31, 98, 82, 1, 0]",[],,,,,
35,ALNS,15884.22303,2355.661115,0,0.002265453,"[0, 89, 42, 53, 60, 29, 48, 9, 21, 45, 47, 20, 33, 66, 49, 27, 17, 62, 16, 50, 57, 10, 4, 81, 22, 59, 31, 43, 2, 34, 95, 12, 56, 78, 54, 3, 63, 8, 6, 100, 13, 97, 65, 18, 32, 90, 15, 83, 72, 38, 99, 7, 30, 92, 84, 88, 96, 19, 55, 44, 71, 79, 80, 91, 14, 58, 73, 85, 74, 61, 46, 69, 25, 41, 40, 64, 51, 94, 77, 36, 28, 68, 76, 24, 86, 37, 35, 39, 67, 26, 70, 23, 75, 5, 93, 11, 52, 87, 98, 82, 1, 0]","[0, 89, 42, 53, 60, 29, 48, 9, 21, 45, 47, 20, 33, 66, 49, 27, 17, 62, 16, 50, 57, 10, 4, 81, 22, 59, 31, 43, 2, 34, 95, 12, 56, 78, 54, 3, 63, 8, 6, 100, 13, 97, 65, 18, 32, 90, 15, 83, 72, 38, 99, 7, 30, 92, 84, 88, 96, 19, 55, 44, 71, 79, 80, 91, 14, 58, 73, 85, 74, 61, 46, 69, 25, 41, 40, 64, 51, 94, 77, 36, 28, 68, 76, 24, 86, 37, 35, 39, 67, 26, 70, 23, 75, 5, 93, 11, 52, 87, 98, 82, 1, 0]",[],,,,,
